Year,Make,Model,Trim,Type,Price,Mileage,Accidents,Owners,Usage,car_url
2022,Mazda,CX-5,2.5 S Premium Plus,SUV,29998.0,30860.0,0,1,Personal use,https://www.edmunds.com/mazda/cx-5/2022/vin/JM3KFBEM7N0646519/?radius=25
2021,Mazda,CX-5,Carbon Edition Turbo,SUV,26998.0,35195.0,0,1,Personal use,https://www.edmunds.com/mazda/cx-5/2021/vin/JM3KFACY9M0385764/?radius=25
2020,Mazda,CX-5,Sport,SUV,21998.0,55335.0,0,1,Personal use only,https://www.edmunds.com/mazda/cx-5/2020/vin/JM3KFABM6L0797833/?radius=25
2021,Mazda,CX-5,Touring,SUV,23998.0,45719.0,0,1,Personal use,https://www.edmunds.com/mazda/cx-5/2021/vin/JM3KFBCM6M0480060/?radius=25
2021,Mazda,CX-5,Grand Touring,SUV,22999.0,56876.0,0,1,Personal use only,https://www.edmunds.com/mazda/cx-5/2021/vin/JM3KFADM4M1388562/?radius=25
2021,Mazda,CX-5,Touring,SUV,23990.0,47885.0,0,1,Personal use only,https://www.edmunds.com/mazda/cx-5/2021/vin/JM3KFACMXM0385544/?radius=25
2022,Mazda,CX-5,2.5 S Premium Plus,SUV,28998.0,32661.0,0,1,Personal use only,https://www.edmunds.com/mazda/cx-5/2022/vin/JM3KFBEM4N0600744/?radius=25
2021,Mazda,CX-5,Touring,SUV,,27841.0,0,1,Personal use,https://www.edmunds.com/mazda/cx-5/2021/vin/JM3KFBCM7M1300532/?radius=25
2021,Mazda,CX-5,Touring,SUV,,27920.0,0,1,Personal use,https://www.edmunds.com/mazda/cx-5/2021/vin/JM3KFBCM3M0373614/?radius=25
2021,Mazda,CX-5,Grand Touring,SUV,27998.0,34309.0,0,1,Personal use,https://www.edmunds.com/mazda/cx-5/2021/vin/JM3KFBDM0M1466034/?radius=25
2021,Mazda,CX-5,Touring,SUV,25998.0,38816.0,0,1,Personal use only,https://www.edmunds.com/mazda/cx-5/2021/vin/JM3KFBCM3M0370373/?radius=25
2021,Mazda,CX-5,Touring,SUV,23795.0,28027.0,0,1,Personal use,https://www.edmunds.com/mazda/cx-5/2021/vin/JM3KFBCM2M0365343/?radius=25
2022,Mazda,CX-5,2.5 S Carbon Edition,SUV,,14917.0,0,1,Personal use,https://www.edmunds.com/mazda/cx-5/2022/vin/JM3KFBCM1N0524421/?radius=25
2021,Mazda,CX-5,Grand Touring,SUV,,28361.0,0,1,Personal use,https://www.edmunds.com/mazda/cx-5/2021/vin/JM3KFBDMXM0342309/?radius=25
2021,Mazda,CX-5,Sport,SUV,23998.0,52025.0,0,1,Personal use only,https://www.edmunds.com/mazda/cx-5/2021/vin/JM3KFABM4M0322733/?radius=25
2020,Mazda,CX-5,Grand Touring,SUV,23998.0,51464.0,0,1,Personal use only,https://www.edmunds.com/mazda/cx-5/2020/vin/JM3KFADM0L1826282/?radius=25
2020,Mazda,CX-5,Touring,SUV,23998.0,52741.0,0,1,Personal use,https://www.edmunds.com/mazda/cx-5/2020/vin/JM3KFBCM8L0766507/?radius=25
2021,Mazda,CX-5,Grand Touring,SUV,27998.0,35279.0,0,1,Personal use,https://www.edmunds.com/mazda/cx-5/2021/vin/JM3KFBDM7M1311853/?radius=25
2020,Mazda,CX-5,Touring,SUV,23998.0,54559.0,0,1,Personal use,https://www.edmunds.com/mazda/cx-5/2020/vin/JM3KFBCM5L0727454/?radius=25
2021,Mazda,CX-5,Touring,SUV,23998.0,55901.0,0,1,Personal use only,https://www.edmunds.com/mazda/cx-5/2021/vin/JM3KFBCM6M0412292/?radius=25
2021,Mazda,CX-5,Touring,SUV,26998.0,36995.0,0,1,Personal use,https://www.edmunds.com/mazda/cx-5/2021/vin/JM3KFBCM5M0454467/?radius=25
2020,Mazda,CX-5,Touring,SUV,23998.0,55527.0,0,1,Personal use only,https://www.edmunds.com/mazda/cx-5/2020/vin/JM3KFBCM4L0737277/?radius=25
2021,Mazda,CX-5,Grand Touring,SUV,23998.0,59539.0,0,1,Rental vehicle,https://www.edmunds.com/mazda/cx-5/2021/vin/JM3KFADM6M1390202/?radius=25
2021,Mazda,CX-5,Touring,SUV,25998.0,41040.0,0,1,Personal use,https://www.edmunds.com/mazda/cx-5/2021/vin/JM3KFBCM9M0314096/?radius=25
2021,Mazda,CX-5,Grand Touring,SUV,23998.0,58710.0,0,1,Rental vehicle,https://www.edmunds.com/mazda/cx-5/2021/vin/JM3KFADM9M0352341/?radius=25
2021,Mazda,CX-5,Grand Touring,SUV,23990.0,66244.0,0,1,Personal use only,https://www.edmunds.com/mazda/cx-5/2021/vin/JM3KFADM6M1323969/?radius=25
2021,Mazda,CX-5,Grand Touring,SUV,,29104.0,0,1,Personal use,https://www.edmunds.com/mazda/cx-5/2021/vin/JM3KFBDM2M1367067/?radius=25
2021,Mazda,CX-5,Grand Touring,SUV,24998.0,46978.0,0,1,Personal use only,https://www.edmunds.com/mazda/cx-5/2021/vin/JM3KFADM1M0390338/?radius=25
2021,Mazda,CX-5,Grand Touring,SUV,24148.0,53184.0,0,1,Rental vehicle,https://www.edmunds.com/mazda/cx-5/2021/vin/JM3KFBDM0M1343267/?radius=25
2022,Mazda,CX-5,2.5 S Premium,SUV,26998.0,38801.0,0,1,Personal use only,https://www.edmunds.com/mazda/cx-5/2022/vin/JM3KFBDM5N0640851/?radius=25
2020,Mazda,CX-5,Touring,SUV,25998.0,40867.0,0,1,Corporate fleet vehicle,https://www.edmunds.com/mazda/cx-5/2020/vin/JM3KFACM0L0726416/?radius=25
2021,Mazda,CX-5,Touring,SUV,24998.0,47623.0,0,1,Corporate fleet vehicle,https://www.edmunds.com/mazda/cx-5/2021/vin/JM3KFBCM8M0336199/?radius=25
2021,Mazda,CX-5,Grand Touring,SUV,24998.0,50729.0,0,1,Corporate fleet vehicle,https://www.edmunds.com/mazda/cx-5/2021/vin/JM3KFBDM7M1352564/?radius=25
2021,Mazda,CX-5,Touring,SUV,24998.0,50896.0,0,1,Personal use only,https://www.edmunds.com/mazda/cx-5/2021/vin/JM3KFACM3M0314069/?radius=25
2020,Mazda,CX-5,Grand Touring,SUV,25998.0,44212.0,0,1,Personal use only,https://www.edmunds.com/mazda/cx-5/2020/vin/JM3KFBDM7L0805957/?radius=25
2021,Mazda,CX-5,Touring,SUV,25998.0,44322.0,0,1,Personal use only,https://www.edmunds.com/mazda/cx-5/2021/vin/JM3KFBCM3M1313617/?radius=25
2020,Mazda,CX-5,Grand Touring,SUV,24998.0,53795.0,0,1,Personal use only,https://www.edmunds.com/mazda/cx-5/2020/vin/JM3KFADM2L1834030/?radius=25
2021,Mazda,CX-5,Carbon Edition Turbo,SUV,28998.0,36371.0,0,1,Personal use,https://www.edmunds.com/mazda/cx-5/2021/vin/JM3KFBCY9M0363575/?radius=25
2021,Mazda,CX-5,Grand Touring,SUV,25998.0,44865.0,0,1,Personal use,https://www.edmunds.com/mazda/cx-5/2021/vin/JM3KFADM7M0306068/?radius=25
2021,Mazda,CX-5,Sport,SUV,26995.0,45657.0,0,1,Personal use,https://www.edmunds.com/mazda/cx-5/2021/vin/JM3KFBBMXM1311400/?radius=25
2021,Mazda,CX-5,Grand Touring,SUV,25998.0,48442.0,0,1,Personal use,https://www.edmunds.com/mazda/cx-5/2021/vin/JM3KFBDM8M0312256/?radius=25
2021,Mazda,CX-5,Touring,SUV,25998.0,50043.0,0,1,Personal use only,https://www.edmunds.com/mazda/cx-5/2021/vin/JM3KFBCM0M1431821/?radius=25
2020,Mazda,CX-5,Grand Touring,SUV,25998.0,49844.0,0,1,Personal use only,https://www.edmunds.com/mazda/cx-5/2020/vin/JM3KFBDM8L0856433/?radius=25
2021,Mazda,CX-5,Touring,SUV,25494.0,66025.0,0,1,Personal use,https://www.edmunds.com/mazda/cx-5/2021/vin/JM3KFBCM8M1349884/?radius=25
2021,Mazda,CX-5,Grand Touring,SUV,26998.0,44411.0,0,1,Personal use,https://www.edmunds.com/mazda/cx-5/2021/vin/JM3KFBDM0M1310852/?radius=25
2021,Mazda,CX-5,Touring,SUV,,31937.0,0,1,Personal use,https://www.edmunds.com/mazda/cx-5/2021/vin/JM3KFBCM8M0335215/?radius=25
2020,Mazda,CX-5,Signature,SUV,25998.0,54107.0,0,1,Personal use only,https://www.edmunds.com/mazda/cx-5/2020/vin/JM3KFBEY3L0745712/?radius=25
2021,Mazda,CX-5,Touring,SUV,23395.0,33335.0,0,1,Personal use,https://www.edmunds.com/mazda/cx-5/2021/vin/JM3KFBCMXM0367857/?radius=25
2022,Mazda,CX-5,2.5 S Premium,SUV,,33095.0,0,1,Personal use,https://www.edmunds.com/mazda/cx-5/2022/vin/JM3KFBDMXN1531344/?radius=25
2021,Mazda,CX-5,Touring,SUV,,33198.0,0,1,Personal use,https://www.edmunds.com/mazda/cx-5/2021/vin/JM3KFBCM4M1358906/?radius=25
2021,Mazda,CX-5,Touring,SUV,22998.0,30005.0,0,1,Personal use,https://www.edmunds.com/mazda/cx-5/2021/vin/JM3KFBCM3M0365691/?radius=25
2021,Mazda,CX-5,Carbon Edition Turbo,SUV,28995.0,41809.0,0,1,Personal use only,https://www.edmunds.com/mazda/cx-5/2021/vin/JM3KFBCY4M0456228/?radius=25
2021,Mazda,CX-5,Touring,SUV,,33701.0,0,1,Personal use,https://www.edmunds.com/mazda/cx-5/2021/vin/JM3KFBCM5M1495501/?radius=25
2022,Mazda,CX-5,2.5 S Preferred,SUV,26494.0,,0,1,Personal use,https://www.edmunds.com/mazda/cx-5/2022/vin/JM3KFBCM0N0564442/?radius=25
2021,Mazda,CX-5,Carbon Edition Turbo,SUV,27998.0,47923.0,0,1,Personal use,https://www.edmunds.com/mazda/cx-5/2021/vin/JM3KFBCY4M0366478/?radius=25
2020,Mazda,CX-5,Signature,SUV,28299.0,49957.0,0,1,Personal use only,https://www.edmunds.com/mazda/cx-5/2020/vin/JM3KFBEY2L0818391/?radius=25
2021,Mazda,CX-5,Grand Touring,SUV,23499.0,53576.0,0,1,Rental vehicle,https://www.edmunds.com/mazda/cx-5/2021/vin/JM3KFADM6M1322966/?radius=25
2021,Mazda,CX-5,Grand Touring,SUV,25295.0,34860.0,0,1,Personal use,https://www.edmunds.com/mazda/cx-5/2021/vin/JM3KFBDM4M0376195/?radius=25
2021,Mazda,CX-5,Grand Touring,SUV,,60604.0,0,1,Rental vehicle,https://www.edmunds.com/mazda/cx-5/2021/vin/JM3KFBDM6M0387456/?radius=25
2021,Mazda,CX-5,Touring,SUV,,58843.0,0,1,Personal use,https://www.edmunds.com/mazda/cx-5/2021/vin/JM3KFBCM0M0317730/?radius=25
2021,Mazda,CX-5,Carbon Edition,SUV,26600.0,25979.0,0,1,Personal use,https://www.edmunds.com/mazda/cx-5/2021/vin/JM3KFBCM7M0320253/?radius=25
2021,Mazda,CX-5,Grand Touring,SUV,22999.0,66733.0,0,1,Rental vehicle,https://www.edmunds.com/mazda/cx-5/2021/vin/JM3KFBDM6M1393980/?radius=25
2022,Mazda,CX-5,2.5 Turbo,SUV,31998.0,58318.0,0,1,Personal use only,https://www.edmunds.com/mazda/cx-5/2022/vin/JM3KFBAY7N0538331/?radius=25
2021,Mazda,CX-5,Touring,SUV,,28941.0,0,1,Personal use,https://www.edmunds.com/mazda/cx-5/2021/vin/JM3KFBCM7M0376774/?radius=25
2021,Mazda,CX-5,Grand Touring,SUV,,57229.0,0,1,Rental vehicle,https://www.edmunds.com/mazda/cx-5/2021/vin/JM3KFBDM0M0335868/?radius=25
2022,Mazda,CX-5,2.5 S Carbon Edition,SUV,28998.0,26710.0,Title,1,Personal use only,https://www.edmunds.com/mazda/cx-5/2022/vin/JM3KFBCM7N1574900/?radius=25
2021,Mazda,CX-5,Touring,SUV,,40442.0,0,1,Personal use,https://www.edmunds.com/mazda/cx-5/2021/vin/JM3KFBCM1M0366774/?radius=25
2020,Mazda,CX-5,Grand Touring,SUV,,40719.0,0,1,Personal use,https://www.edmunds.com/mazda/cx-5/2020/vin/JM3KFBDM6L0868645/?radius=25
