Year,Make,Model,Trim,Doors,Type,price,Mileage,Accidents,Owners,Usage,Title Details,Salvage Vehicle,Frame Damage,Theft History,Lemon Status,Certified Pre-Owned,Listed since,car_url
2017,Honda,CR-V,EX,4dr,SUV,22281.0,41724.0,0,2,Personal use only,Clean Title,No,No,No,No,No,,https://www.edmunds.com/honda/cr-v/2017/vin/2HKRW1H50HH517292/?radius=25
2021,Honda,CR-V,EX-L,4dr,SUV,26500.0,39845.0,0,1,Personal use,Clean Title,No,No,No,No,Yes,2024-04-01,https://www.edmunds.com/honda/cr-v/2021/vin/2HKRW2H82MH628520/?radius=25
2013,Honda,CR-V,EX-L,4dr,SUV,13951.0,103099.0,1,2,Personal use only,Clean Title,No,No,No,No,No,,https://www.edmunds.com/honda/cr-v/2013/vin/5J6RM4H78DL012898/?radius=25
2024,Honda,CR-V,LX,4dr,SUV,30780.0,1090.0,0,1,Personal use only,Clean Title,No,No,No,No,No,,https://www.edmunds.com/honda/cr-v/2024/vin/7FARS4H24RE006627/?radius=25
2021,Honda,CR-V,EX-L,4dr,SUV,25777.0,37209.0,0,1,Personal use,Clean Title,No,No,No,No,No,,https://www.edmunds.com/honda/cr-v/2021/vin/2HKRW2H85MH600839/?radius=25
2020,Honda,CR-V,EX-L,4dr,SUV,26951.0,36478.0,0,1,Personal use only,Clean Title,No,No,No,No,No,,https://www.edmunds.com/honda/cr-v/2020/vin/2HKRW2H89LH674263/?radius=25
2020,Honda,CR-V,EX-L,4dr,SUV,26499.0,35634.0,0,2,Personal use,Clean Title,No,No,No,No,No,2024-01-25,https://www.edmunds.com/honda/cr-v/2020/vin/5J6RW1H80LA006248/?radius=25
2019,Honda,CR-V,Touring,4dr,SUV,27888.0,29117.0,0,1,Personal use only,Clean Title,No,No,No,No,No,,https://www.edmunds.com/honda/cr-v/2019/vin/JHLRW2H96KX012056/?radius=25
2023,Honda,CR-V,Sport Touring Hybrid,4dr,SUV,38000.0,9143.0,0,1,Personal use,Clean Title,No,No,No,No,No,2024-04-01,https://www.edmunds.com/honda/cr-v/2023/vin/5J6RS6H98PL013301/?radius=25
2021,Honda,CR-V,EX,4dr,SUV,24873.0,42270.0,0,1,Personal use,Clean Title,No,No,No,No,No,,https://www.edmunds.com/honda/cr-v/2021/vin/2HKRW2H56MH654074/?radius=25
2014,Honda,CR-V,EX-L,4dr,SUV,13999.0,101673.0,1,2,Corporate fleet vehicle,Clean Title,No,No,No,No,No,2024-02-07,https://www.edmunds.com/honda/cr-v/2014/vin/2HKRM4H78EH691874/?radius=25
2018,Honda,CR-V,LX,4dr,SUV,21590.0,65227.0,0,3,Corporate fleet vehicle,Clean Title,No,No,No,No,No,2024-03-26,https://www.edmunds.com/honda/cr-v/2018/vin/2HKRW6H37JH221817/?radius=25
2020,Honda,CR-V,EX-L,4dr,SUV,25998.0,42817.0,0,2,Personal use,Clean Title,No,No,No,No,No,,https://www.edmunds.com/honda/cr-v/2020/vin/2HKRW1H81LH414580/?radius=25
2019,Honda,CR-V,LX,4dr,SUV,24998.0,13901.0,0,1,Personal use only,Clean Title,No,No,No,No,No,,https://www.edmunds.com/honda/cr-v/2019/vin/2HKRW5H38KH422346/?radius=25
2020,Honda,CR-V,Touring,4dr,SUV,25017.0,68199.0,0,2,Rental vehicle,Clean Title,No,No,No,No,No,,https://www.edmunds.com/honda/cr-v/2020/vin/2HKRW1H95LH412226/?radius=25
2021,Honda,CR-V,Special Edition,4dr,SUV,25964.0,24949.0,0,1,Personal use,Clean Title,No,No,No,No,Yes,2024-04-11,https://www.edmunds.com/honda/cr-v/2021/vin/7FARW2H79ME029737/?radius=25
2012,Honda,CR-V,EX,4dr,SUV,9995.0,159758.0,0,1,Personal use only,Clean Title,No,No,No,No,No,,https://www.edmunds.com/honda/cr-v/2012/vin/2HKRM4H52CH622741/?radius=25
2020,Honda,CR-V,EX-L,4dr,SUV,26655.0,22316.0,1,1,Personal use,Clean Title,No,No,No,No,Yes,2024-02-29,https://www.edmunds.com/honda/cr-v/2020/vin/5J6RW2H82LA021372/?radius=25
2020,Honda,CR-V,EX,4dr,SUV,27998.0,7675.0,0,1,Personal use only,Clean Title,No,No,No,No,No,,https://www.edmunds.com/honda/cr-v/2020/vin/2HKRW2H55LH601669/?radius=25
2021,Honda,CR-V,EX,4dr,SUV,24825.0,31359.0,0,1,Personal use,Clean Title,No,No,No,No,No,2024-02-25,https://www.edmunds.com/honda/cr-v/2021/vin/5J6RW2H50MA005596/?radius=25
2021,Honda,CR-V,EX-L,4dr,SUV,25999.0,49560.0,0,2,Rental vehicle,Clean Title,No,No,No,No,No,2024-02-13,https://www.edmunds.com/honda/cr-v/2021/vin/5J6RW1H85ML005599/?radius=25
2022,Honda,CR-V,EX-L,4dr,SUV,28995.0,37194.0,0,2,Personal use,Clean Title,No,No,No,No,No,,https://www.edmunds.com/honda/cr-v/2022/vin/2HKRW2H89NH600487/?radius=25
2019,Honda,CR-V,EX,4dr,SUV,20999.0,80969.0,0,2,Rental vehicle,Clean Title,No,No,No,No,No,2024-03-27,https://www.edmunds.com/honda/cr-v/2019/vin/5J6RW1H52KA033794/?radius=25
2021,Honda,CR-V,EX-L,4dr,SUV,27000.0,28641.0,0,1,Personal use,Clean Title,No,No,No,No,Yes,2024-03-27,https://www.edmunds.com/honda/cr-v/2021/vin/5J6RW2H87MA011714/?radius=25
2020,Honda,CR-V,EX-L,4dr,SUV,25198.0,59171.0,0,2,Personal use,Clean Title,No,No,No,No,No,2024-03-15,https://www.edmunds.com/honda/cr-v/2020/vin/7FARW1H84LE006027/?radius=25
2021,Honda,CR-V,EX,4dr,SUV,27999.0,15236.0,0,1,Personal use,Clean Title,No,No,No,No,Yes,2024-03-25,https://www.edmunds.com/honda/cr-v/2021/vin/5J6RW2H50ML007580/?radius=25
2020,Honda,CR-V,EX,4dr,SUV,23218.0,58479.0,0,2,Personal use,Clean Title,No,No,No,No,No,,https://www.edmunds.com/honda/cr-v/2020/vin/2HKRW2H56LH652047/?radius=25
2017,Honda,CR-V,EX,4dr,SUV,24590.0,18145.0,0,2,Personal use only,Clean Title,No,No,No,No,No,2024-03-16,https://www.edmunds.com/honda/cr-v/2017/vin/2HKRW1H53HH507825/?radius=25
2022,Honda,CR-V,Special Edition,4dr,SUV,27998.0,8388.0,0,3,Personal use,Clean Title,No,No,No,No,No,,https://www.edmunds.com/honda/cr-v/2022/vin/7FARW1H78NE008874/?radius=25
2021,Honda,CR-V,LX,4dr,SUV,23945.0,17460.0,0,1,Personal use,Clean Title,No,No,No,No,No,2024-04-08,https://www.edmunds.com/honda/cr-v/2021/vin/5J6RW2H22MA006710/?radius=25
2020,Honda,CR-V,EX-L,4dr,SUV,27266.0,33640.0,0,1,Personal use only,Clean Title,No,No,No,No,No,,https://www.edmunds.com/honda/cr-v/2020/vin/5J6RW2H84LA012978/?radius=25
2016,Honda,CR-V,EX,4dr,SUV,19595.0,36062.0,0,3,Corporate fleet vehicle,Clean Title,No,No,No,No,No,2022-10-01,https://www.edmunds.com/honda/cr-v/2016/vin/5J6RM4H57GL120402/?radius=25
2019,Honda,CR-V,EX,4dr,SUV,27590.0,13611.0,0,1,Personal use only,Clean Title,No,No,No,No,No,2024-03-18,https://www.edmunds.com/honda/cr-v/2019/vin/JHLRW2H55KX013616/?radius=25
2020,Honda,CR-V,LX,4dr,SUV,22995.0,48567.0,0,2,Personal use,Clean Title,No,No,No,No,No,,https://www.edmunds.com/honda/cr-v/2020/vin/2HKRW2H22LH621710/?radius=25
2019,Honda,CR-V,EX,4dr,SUV,20489.0,47380.0,1,1,Personal use,Clean Title,No,No,No,No,No,2024-04-07,https://www.edmunds.com/honda/cr-v/2019/vin/2HKRW2H58KH613491/?radius=25
2016,Honda,CR-V,EX,4dr,SUV,15695.0,92316.0,2,2,Personal use only,Clean Title,No,No,No,No,No,2024-03-08,https://www.edmunds.com/honda/cr-v/2016/vin/2HKRM4H58GH621356/?radius=25
2011,Honda,CR-V,SE,4dr,SUV,11995.0,102337.0,0,5,Personal use only,Clean Title,No,No,No,No,No,2024-04-10,https://www.edmunds.com/honda/cr-v/2011/vin/5J6RE3H48BL032093/?radius=25
2012,Honda,CR-V,EX,4dr,SUV,10999.0,139268.0,0,1,Corporate fleet vehicle,Clean Title,No,No,No,No,No,2023-09-02,https://www.edmunds.com/honda/cr-v/2012/vin/2HKRM4H5XCH615035/?radius=25
2021,Honda,CR-V,Special Edition,4dr,SUV,26000.0,26605.0,0,1,Personal use,Clean Title,No,No,No,No,Yes,2024-03-27,https://www.edmunds.com/honda/cr-v/2021/vin/7FARW2H76ME025841/?radius=25
2024,Honda,CR-V,EX,4dr,SUV,33995.0,6229.0,0,1,Personal use only,Clean Title,No,No,No,No,Yes,2024-02-25,https://www.edmunds.com/honda/cr-v/2024/vin/2HKRS4H48RH415132/?radius=25
2021,Honda,CR-V,EX-L,4dr,SUV,27359.0,33977.0,0,1,Personal use,Clean Title,No,No,No,No,No,,https://www.edmunds.com/honda/cr-v/2021/vin/5J6RW2H85MA007435/?radius=25
2018,Honda,CR-V,EX,4dr,SUV,24998.0,39857.0,0,1,Personal use only,Clean Title,No,No,No,No,No,,https://www.edmunds.com/honda/cr-v/2018/vin/2HKRW2H57JH683160/?radius=25
2022,Honda,CR-V,EX,4dr,SUV,27000.0,13181.0,0,1,Personal use,Clean Title,No,No,No,No,No,,https://www.edmunds.com/honda/cr-v/2022/vin/5J6RW1H59NA024188/?radius=25
2021,Honda,CR-V,EX,4dr,SUV,26995.0,13191.0,0,1,Personal use,Clean Title,No,No,No,No,No,2024-04-06,https://www.edmunds.com/honda/cr-v/2021/vin/2HKRW2H55MH656320/?radius=25
2020,Honda,CR-V,Touring,4dr,SUV,27414.0,40732.0,0,2,Personal use,Clean Title,No,No,No,No,No,,https://www.edmunds.com/honda/cr-v/2020/vin/2HKRW2H95LH617700/?radius=25
2011,Honda,CR-V,LX,4dr,SUV,9000.0,147965.0,1,3,Personal use,Clean Title,No,No,No,No,No,,https://www.edmunds.com/honda/cr-v/2011/vin/3CZRE3H3XBG704580/?radius=25
2022,Honda,CR-V,EX-L,4dr,SUV,28500.0,10918.0,0,1,Personal use,Clean Title,No,No,No,No,No,,https://www.edmunds.com/honda/cr-v/2022/vin/5J6RW1H8XNA019737/?radius=25
2019,Honda,CR-V,EX,4dr,SUV,24998.0,45588.0,0,1,Personal use only,Clean Title,No,No,No,No,No,,https://www.edmunds.com/honda/cr-v/2019/vin/2HKRW2H52KH669328/?radius=25
2012,Honda,CR-V,EX,4dr,SUV,21998.0,20617.0,0,1,Personal use only,Clean Title,No,No,No,No,No,,https://www.edmunds.com/honda/cr-v/2012/vin/5J6RM3H57CL005027/?radius=25
2019,Honda,CR-V,EX-L,4dr,SUV,22495.0,95028.0,0,1,Personal use only,Clean Title,No,No,No,No,No,,https://www.edmunds.com/honda/cr-v/2019/vin/5J6RW2H88KL001002/?radius=25
2020,Honda,CR-V,EX-L,4dr,SUV,30590.0,5977.0,0,1,Personal use only,Clean Title,No,No,No,No,No,2024-04-08,https://www.edmunds.com/honda/cr-v/2020/vin/5J6RW1H8XLL006729/?radius=25
2021,Honda,CR-V,EX-L,4dr,SUV,28690.0,29190.0,0,1,Personal use,Clean Title,No,No,No,No,No,,https://www.edmunds.com/honda/cr-v/2021/vin/5J6RW2H84ML022481/?radius=25
2021,Honda,CR-V,EX,4dr,SUV,25241.0,41018.0,0,1,Personal use,Clean Title,No,No,No,No,No,,https://www.edmunds.com/honda/cr-v/2021/vin/2HKRW2H54MH636267/?radius=25
2019,Honda,CR-V,LX,4dr,SUV,23784.0,19144.0,0,2,Personal use,Clean Title,No,No,No,No,No,,https://www.edmunds.com/honda/cr-v/2019/vin/2HKRW5H35KH421770/?radius=25
2019,Honda,CR-V,EX,4dr,SUV,27998.0,12239.0,0,1,Personal use,Clean Title,No,No,No,No,No,,https://www.edmunds.com/honda/cr-v/2019/vin/2HKRW2H54KH613956/?radius=25
2020,Honda,CR-V,EX-L,4dr,SUV,24599.0,68270.0,0,2,Personal use,Clean Title,No,No,No,No,No,,https://www.edmunds.com/honda/cr-v/2020/vin/5J6RW1H86LA018775/?radius=25
2018,Honda,CR-V,EX,4dr,SUV,22999.0,28791.0,1,1,Personal use only,Clean Title,No,No,No,No,No,2024-03-27,https://www.edmunds.com/honda/cr-v/2018/vin/2HKRW2H54JH692706/?radius=25
2014,Honda,CR-V,EX,4dr,SUV,13995.0,120742.0,0,3,Personal use,Clean Title,No,No,No,No,No,2023-11-18,https://www.edmunds.com/honda/cr-v/2014/vin/5J6RM4H52EL004585/?radius=25
2018,Honda,CR-V,EX-L,4dr,SUV,24998.0,47901.0,0,1,Personal use only,Clean Title,No,No,No,No,No,,https://www.edmunds.com/honda/cr-v/2018/vin/2HKRW2H81JH690924/?radius=25
2022,Honda,CR-V,Touring,4dr,SUV,30352.0,33355.0,0,1,Personal use only,Clean Title,No,No,No,No,No,,https://www.edmunds.com/honda/cr-v/2022/vin/7FARW2H90NE014157/?radius=25
2021,Honda,CR-V,EX,4dr,SUV,23996.0,49972.0,0,1,Personal use,Clean Title,No,No,No,No,No,,https://www.edmunds.com/honda/cr-v/2021/vin/2HKRW2H5XMH625581/?radius=25
2024,Honda,CR-V,EX-L,4dr,SUV,34998.0,5347.0,4cyl,,,,,,,,No,,https://www.edmunds.com/honda/cr-v/2024/vin/7FARS4H71RE002420/?radius=25
2021,Honda,CR-V,EX-L,4dr,SUV,27982.0,22859.0,0,1,Personal use,Clean Title,No,No,No,No,Yes,2024-04-09,https://www.edmunds.com/honda/cr-v/2021/vin/5J6RW2H84MA000881/?radius=25
2023,Honda,CR-V,EX,4dr,SUV,31998.0,3802.0,0,1,Personal use only,Clean Title,No,No,No,No,No,,https://www.edmunds.com/honda/cr-v/2023/vin/5J6RS3H4XPL007180/?radius=25
2020,Honda,CR-V,EX,4dr,SUV,27998.0,13205.0,0,1,Personal use only,Clean Title,No,No,No,No,No,,https://www.edmunds.com/honda/cr-v/2020/vin/5J6RW1H56LA020712/?radius=25
2021,Honda,CR-V,EX,4dr,SUV,24000.0,57555.0,0,1,Personal use,Clean Title,No,No,No,No,No,,https://www.edmunds.com/honda/cr-v/2021/vin/5J6RW2H55ML008529/?radius=25
2022,Honda,CR-V,EX-L,4dr,SUV,29998.0,10607.0,0,1,Personal use only,Clean Title,No,No,No,No,No,,https://www.edmunds.com/honda/cr-v/2022/vin/5J6RW1H81NA005015/?radius=25
2014,Honda,CR-V,LX,4dr,SUV,11899.0,120277.0,1,1,Personal use only,Clean Title,No,No,No,No,No,2023-07-01,https://www.edmunds.com/honda/cr-v/2014/vin/2HKRM4H38EH696425/?radius=25
2019,Honda,CR-V,EX-L,4dr,SUV,24998.0,51476.0,0,2,Personal use,Clean Title,No,No,No,No,No,,https://www.edmunds.com/honda/cr-v/2019/vin/7FARW1H80KE038276/?radius=25
2014,Honda,CR-V,LX,4dr,SUV,13473.0,98551.0,1,2,Personal use only,Clean Title,No,No,No,No,No,,https://www.edmunds.com/honda/cr-v/2014/vin/2HKRM4H32EH608646/?radius=25
2022,Honda,CR-V,EX,4dr,SUV,27999.0,37609.0,0,1,Personal use only,Clean Title,No,No,No,No,No,2024-03-27,https://www.edmunds.com/honda/cr-v/2022/vin/2HKRW2H58NH652070/?radius=25
2018,Honda,CR-V,EX,4dr,SUV,21999.0,53000.0,0,1,Personal use only,Clean Title,No,No,No,No,No,2022-06-04,https://www.edmunds.com/honda/cr-v/2018/vin/2HKRW2H58JH141100/?radius=25
2021,Honda,CR-V,EX-L,4dr,SUV,25665.0,54519.0,0,2,Personal use,Clean Title,No,No,No,No,No,,https://www.edmunds.com/honda/cr-v/2021/vin/5J6RW1H85MA012127/?radius=25
2024,Honda,CR-V,EX,4dr,SUV,33988.0,2341.0,0,1,Rental vehicle,Clean Title,No,No,No,No,No,,https://www.edmunds.com/honda/cr-v/2024/vin/2HKRS4H49RH421392/?radius=25
2024,Honda,CR-V,EX,4dr,SUV,33988.0,3172.0,0,1,Rental vehicle,Clean Title,No,No,No,No,No,,https://www.edmunds.com/honda/cr-v/2024/vin/2HKRS4H46RH421351/?radius=25
2021,Honda,CR-V,EX,4dr,SUV,27694.0,23536.0,0,1,Personal use,Clean Title,No,No,No,No,Yes,2024-03-27,https://www.edmunds.com/honda/cr-v/2021/vin/5J6RW2H5XMA012863/?radius=25
2012,Honda,CR-V,EX,4dr,SUV,9995.0,140682.0,1,3,Personal use,Clean Title,No,No,No,No,No,2022-05-04,https://www.edmunds.com/honda/cr-v/2012/vin/5J6RM4H59CL000269/?radius=25
2019,Honda,CR-V,EX,4dr,SUV,24998.0,47931.0,0,1,Personal use,Clean Title,No,No,No,No,No,,https://www.edmunds.com/honda/cr-v/2019/vin/2HKRW2H56KH668537/?radius=25
2015,Honda,CR-V,LX,4dr,SUV,20998.0,24699.0,0,3,Personal use,Clean Title,No,No,No,No,No,,https://www.edmunds.com/honda/cr-v/2015/vin/3CZRM3H35FG714085/?radius=25
2014,Honda,CR-V,EX-L,4dr,SUV,15995.0,99863.0,0,1,Personal use,Clean Title,No,No,No,No,No,2024-01-12,https://www.edmunds.com/honda/cr-v/2014/vin/2HKRM4H70EH692436/?radius=25
2021,Honda,CR-V,LX,4dr,SUV,25223.0,18385.0,0,1,Personal use,Clean Title,No,No,No,No,No,,https://www.edmunds.com/honda/cr-v/2021/vin/5J6RW2H2XML021864/?radius=25
2022,Honda,CR-V,EX-L,4dr,SUV,29000.0,34970.0,0,1,Personal use,Clean Title,No,No,No,No,Yes,2024-03-15,https://www.edmunds.com/honda/cr-v/2022/vin/2HKRW2H86NH626576/?radius=25
2020,Honda,CR-V,EX,4dr,SUV,23295.0,31423.0,1,1,Personal use,Clean Title,No,No,No,No,No,2024-02-13,https://www.edmunds.com/honda/cr-v/2020/vin/5J6RW2H50LA017519/?radius=25
2009,Honda,CR-V,EX-L,4dr,SUV,10694.0,111874.0,0,2,Personal use only,Clean Title,No,No,No,No,No,2024-03-26,https://www.edmunds.com/honda/cr-v/2009/vin/5J6RE48729L063883/?radius=25
2020,Honda,CR-V,LX,4dr,SUV,21372.0,16049.0,1,1,Personal use only,Clean Title,No,No,No,No,No,2024-04-03,https://www.edmunds.com/honda/cr-v/2020/vin/2HKRW2H26LH628580/?radius=25
2024,Honda,CR-V,EX-L,4dr,SUV,35998.0,3557.0,0,1,Personal use only,Clean Title,No,No,No,No,No,,https://www.edmunds.com/honda/cr-v/2024/vin/2HKRS3H77RH301465/?radius=25
2024,Honda,CR-V,EX-L,4dr,SUV,36725.0,3420.0,0,1,Personal use only,Clean Title,No,No,No,No,No,,https://www.edmunds.com/honda/cr-v/2024/vin/5J6RS4H73RL005354/?radius=25
2014,Honda,CR-V,EX-L,4dr,SUV,13995.0,110337.0,2,1,Personal use only,Clean Title,No,No,No,No,No,2024-03-15,https://www.edmunds.com/honda/cr-v/2014/vin/5J6RM4H73EL008212/?radius=25
2021,Honda,CR-V,EX-L,4dr,SUV,25499.0,61676.0,0,2,Personal use,Clean Title,No,No,No,No,No,2024-03-06,https://www.edmunds.com/honda/cr-v/2021/vin/5J6RW1H86ML001013/?radius=25
2023,Honda,CR-V,EX,4dr,SUV,32998.0,10459.0,0,1,Personal use only,Clean Title,No,No,No,No,No,,https://www.edmunds.com/honda/cr-v/2023/vin/2HKRS4H41PH403417/?radius=25
2020,Honda,CR-V,EX,4dr,SUV,25998.0,50036.0,0,2,Personal use only,Clean Title,No,No,No,No,No,,https://www.edmunds.com/honda/cr-v/2020/vin/2HKRW2H57LH696574/?radius=25
2021,Honda,CR-V,Touring,4dr,SUV,31998.0,11721.0,0,1,Personal use only,Clean Title,No,No,No,No,No,,https://www.edmunds.com/honda/cr-v/2021/vin/2HKRW1H96MH421406/?radius=25
2019,Honda,CR-V,EX-L,4dr,SUV,27998.0,15819.0,0,1,Personal use,Clean Title,No,No,No,No,No,,https://www.edmunds.com/honda/cr-v/2019/vin/5J6RW2H80KA007971/?radius=25
2020,Honda,CR-V,EX,4dr,SUV,26957.0,22953.0,0,1,Personal use,Clean Title,No,No,No,No,Yes,2023-12-01,https://www.edmunds.com/honda/cr-v/2020/vin/5J6RW2H58LA020149/?radius=25
2014,Honda,CR-V,EX,4dr,SUV,15495.0,93138.0,0,1,Personal use only,Clean Title,No,No,No,No,No,2023-10-14,https://www.edmunds.com/honda/cr-v/2014/vin/5J6RM4H53EL030953/?radius=25
2015,Honda,CR-V,EX,4dr,SUV,13995.0,119463.0,2,1,Personal use only,Clean Title,No,No,No,No,No,2024-03-18,https://www.edmunds.com/honda/cr-v/2015/vin/2HKRM4H52FH653931/?radius=25
2020,Honda,CR-V,EX,4dr,SUV,25076.0,19943.0,0,1,Personal use,Clean Title,No,No,No,No,No,,https://www.edmunds.com/honda/cr-v/2020/vin/2HKRW2H59LH697709/?radius=25
2024,Honda,CR-V,EX-L,4dr,SUV,34300.0,1616.0,0,Personal,,Clean Title,No,No,No,No,No,,https://www.edmunds.com/honda/cr-v/2024/vin/2HKRS3H72RH323809/?radius=25
2019,Honda,CR-V,EX-L,4dr,SUV,24999.0,52138.0,0,2,Personal use,Clean Title,No,No,No,No,No,2024-03-11,https://www.edmunds.com/honda/cr-v/2019/vin/7FARW2H87KE051032/?radius=25
2023,Honda,CR-V,Sport Hybrid,4dr,SUV,33806.0,10934.0,0,1,Personal use only,Clean Title,No,No,No,No,No,,https://www.edmunds.com/honda/cr-v/2023/vin/2HKRS5H50PH704193/?radius=25
2018,Honda,CR-V,EX-L,4dr,SUV,21360.0,78923.0,0,1,Personal use only,Clean Title,No,No,No,No,No,,https://www.edmunds.com/honda/cr-v/2018/vin/5J6RW2H88JL016985/?radius=25
2022,Honda,CR-V,Special Edition,4dr,SUV,26595.0,17915.0,0,1,Corporate fleet vehicle,Clean Title,No,No,No,No,No,,https://www.edmunds.com/honda/cr-v/2022/vin/7FARW2H76NE006837/?radius=25
2012,Honda,CR-V,LX,4dr,SUV,8995.0,202724.0,0,2,Personal use only,Clean Title,No,No,No,No,No,2023-06-29,https://www.edmunds.com/honda/cr-v/2012/vin/2HKRM4H34CH616082/?radius=25
2018,Honda,CR-V,EX,4dr,SUV,21989.0,57363.0,0,2,Rental vehicle,Clean Title,No,No,No,No,No,,https://www.edmunds.com/honda/cr-v/2018/vin/5J6RW2H57JL034660/?radius=25
2018,Honda,CR-V,LX,4dr,SUV,20590.0,75094.0,0,1,Personal use,Clean Title,No,No,No,No,No,2024-03-01,https://www.edmunds.com/honda/cr-v/2018/vin/5J6RW6H36JL003728/?radius=25
2020,Honda,CR-V,EX,4dr,SUV,27998.0,16689.0,0,1,Personal use,Clean Title,No,No,No,No,No,,https://www.edmunds.com/honda/cr-v/2020/vin/2HKRW2H55LH664206/?radius=25
2021,Honda,CR-V,EX,4dr,SUV,24995.0,32804.0,0,1,Personal use,Clean Title,No,No,No,No,No,2024-04-10,https://www.edmunds.com/honda/cr-v/2021/vin/7FARW2H51ME014177/?radius=25
2016,Honda,CR-V,LX,4dr,SUV,20998.0,25169.0,4cyl,,,,,,,,No,,https://www.edmunds.com/honda/cr-v/2016/vin/3CZRM3H32GG706866/?radius=25
2011,Honda,CR-V,EX-L,4dr,SUV,5995.0,223969.0,2,3,Personal use only,Clean Title,No,No,No,No,No,2023-04-27,https://www.edmunds.com/honda/cr-v/2011/vin/JHLRE4H70BC022070/?radius=25
2019,Honda,CR-V,Touring,4dr,SUV,24499.0,57293.0,0,2,Personal use,Clean Title,No,No,No,No,No,2024-03-14,https://www.edmunds.com/honda/cr-v/2019/vin/7FARW1H94KE008352/?radius=25
2019,Honda,CR-V,EX-L,4dr,SUV,24499.0,63087.0,0,2,Rental vehicle,Clean Title,No,No,No,No,No,2024-03-08,https://www.edmunds.com/honda/cr-v/2019/vin/5J6RW2H8XKL011644/?radius=25
2022,Honda,CR-V,EX,4dr,SUV,27000.0,25734.0,4cyl,,,,,,,,Yes,2024-04-12,https://www.edmunds.com/honda/cr-v/2022/vin/5J6RW2H54NA014772/?radius=25
2020,Honda,CR-V,EX,4dr,SUV,24603.0,31474.0,3,1,Personal use,Clean Title,No,No,No,No,Yes,2024-03-07,https://www.edmunds.com/honda/cr-v/2020/vin/2HKRW2H59LH659915/?radius=25
2021,Honda,CR-V,EX,4dr,SUV,25189.0,29699.0,0,1,Personal use,Clean Title,No,No,No,No,No,2024-02-05,https://www.edmunds.com/honda/cr-v/2021/vin/2HKRW2H55MH613452/?radius=25
2016,Honda,CR-V,SE,4dr,SUV,14945.0,113657.0,3,1,Personal use only,Clean Title,No,No,No,No,No,,https://www.edmunds.com/honda/cr-v/2016/vin/5J6RM4H45GL014800/?radius=25
2020,Honda,CR-V,EX,4dr,SUV,24181.0,22208.0,1,1,Personal use,Clean Title,No,No,No,No,No,,https://www.edmunds.com/honda/cr-v/2020/vin/5J6RW2H55LL011901/?radius=25
2021,Honda,CR-V,EX,4dr,SUV,24192.0,40890.0,0,1,Personal use,Clean Title,No,No,No,No,No,,https://www.edmunds.com/honda/cr-v/2021/vin/2HKRW2H50MH614590/?radius=25
2021,Honda,CR-V,EX,4dr,SUV,23699.0,61895.0,0,2,Rental vehicle,Clean Title,No,No,No,No,No,2024-03-26,https://www.edmunds.com/honda/cr-v/2021/vin/2HKRW1H5XMH406520/?radius=25
2022,Honda,CR-V,EX,4dr,SUV,26998.0,12956.0,1,2,Personal use,Clean Title,No,No,No,No,No,,https://www.edmunds.com/honda/cr-v/2022/vin/7FARW1H52NE013972/?radius=25
2019,Honda,CR-V,EX,4dr,SUV,18279.0,97333.0,2,2,Personal use only,Clean Title,No,No,No,No,No,,https://www.edmunds.com/honda/cr-v/2019/vin/5J6RW1H54KA024675/?radius=25
2022,Honda,CR-V,EX,4dr,SUV,26299.0,46895.0,0,1,Rental vehicle,Clean Title,No,No,No,No,No,2024-03-27,https://www.edmunds.com/honda/cr-v/2022/vin/7FARW1H56NE015711/?radius=25
2019,Honda,CR-V,EX,4dr,SUV,24998.0,21706.0,0,2,Personal use,Clean Title,No,No,No,No,No,,https://www.edmunds.com/honda/cr-v/2019/vin/5J6RW1H56KA000930/?radius=25
2019,Honda,CR-V,EX-L,4dr,SUV,19612.0,81193.0,2,2,Personal use,Clean Title,No,No,No,No,No,,https://www.edmunds.com/honda/cr-v/2019/vin/5J6RW1H88KA040520/?radius=25
2022,Honda,CR-V,EX-L,4dr,SUV,27945.0,20885.0,1,1,Personal use only,Clean Title,No,No,No,No,No,2024-03-06,https://www.edmunds.com/honda/cr-v/2022/vin/5J6RW2H87NA006949/?radius=25
2019,Honda,CR-V,EX,4dr,SUV,17352.0,116229.0,0,1,Personal use only,Clean Title,No,No,No,No,No,2024-02-24,https://www.edmunds.com/honda/cr-v/2019/vin/2HKRW2H54KH622608/?radius=25
2022,Honda,CR-V,EX,4dr,SUV,26899.0,50796.0,0,2,Rental vehicle,Clean Title,No,No,No,No,No,2024-03-25,https://www.edmunds.com/honda/cr-v/2022/vin/2HKRW2H53NH654955/?radius=25
2019,Honda,CR-V,LX,4dr,SUV,24998.0,21756.0,0,1,Personal use only,Clean Title,No,No,No,No,No,,https://www.edmunds.com/honda/cr-v/2019/vin/5J6RW5H32KL004628/?radius=25
2022,Honda,CR-V,EX-L,4dr,SUV,32998.0,14132.0,0,1,Personal use only,Clean Title,No,No,No,No,No,,https://www.edmunds.com/honda/cr-v/2022/vin/5J6RW2H85NA012099/?radius=25
2021,Honda,CR-V,EX-L,4dr,SUV,29998.0,16262.0,0,2,Personal use,Clean Title,No,No,No,No,No,,https://www.edmunds.com/honda/cr-v/2021/vin/7FARW1H88ME005996/?radius=25
